date,FIN,EN,IT,HC,IND,CD,CS,MAT,UTIL,RE,TEL
2005-01-25,15.636516571044922,10.018542289733887,7.501023769378662,20.372228622436523,19.779939651489258,12.847481727600098,13.248270988464355,8.86357593536377,6.5886149406433105,26.140777587890625,32.80915069580078
2005-01-26,15.71054744720459,10.11636734008789,7.577569484710693,20.497295379638672,19.81989288330078,12.916574478149414,13.236832618713379,8.879231452941895,6.684276103973389,26.182077407836914,32.95441436767578
2005-01-27,15.631233215332031,10.206036567687988,7.569916248321533,20.45560646057129,19.873170852661133,12.889708518981934,13.311174392700195,8.9262113571167,6.7177557945251465,25.906721115112305,32.72705078125
2005-01-28,15.610076904296875,10.083758354187012,7.569916248321533,20.288850784301758,19.853187561035156,12.828291893005371,13.316884994506836,8.916816711425781,6.7249321937561035,26.026039123535156,32.581790924072266
2005-01-31,15.795160293579102,10.20331859588623,7.623492240905762,20.323598861694336,20.112932205200195,12.966472625732422,13.351188659667969,9.026433944702148,6.801458835601807,25.860815048217773,32.75231170654297
2005-02-01,15.964375495910645,10.37722110748291,7.669418811798096,20.51813507080078,20.172868728637695,12.977993965148926,13.35690975189209,9.10159969329834,6.846897602081299,26.24860954284668,33.08702850341797
2005-02-02,15.964375495910645,10.521235466003418,7.673245429992676,20.601518630981445,20.172868728637695,13.016380310058594,13.465544700622559,9.195564270019531,6.873202800750732,26.549232482910156,33.37122344970703
2005-02-03,15.890335083007812,10.572863578796387,7.623492240905762,20.538986206054688,20.112932205200195,12.989508628845215,13.442681312561035,9.14232063293457,6.892338275909424,26.46891975402832,33.301753997802734
2005-02-04,16.08070945739746,10.610906600952148,7.753612995147705,20.726591110229492,20.279428482055664,13.108504295349121,13.517007827758789,9.24567985534668,6.959297180175781,26.84752082824707,33.819644927978516
2005-02-07,16.096572875976562,10.540257453918457,7.730649948120117,20.740480422973633,20.266103744506836,13.143047332763672,13.488419532775879,9.242547035217285,6.944949626922607,26.787866592407227,33.71858215332031
2005-02-08,16.033117294311523,10.616342544555664,7.768920421600342,20.789121627807617,20.37932777404785,13.112343788146973,13.505581855773926,9.242547035217285,6.985602378845215,26.849830627441406,33.71858215332031
2005-02-09,15.990817070007324,10.597323417663574,7.634977340698242,20.566774368286133,20.166210174560547,12.966472625732422,13.385499954223633,9.114133834838867,6.944949626922607,27.008150100708008,33.71858215332031
2005-02-10,16.038402557373047,10.888065338134766,7.6502838134765625,20.601518630981445,20.25944709777832,13.020216941833496,13.379785537719727,9.236282348632812,6.952122211456299,27.104530334472656,32.960723876953125
2005-02-11,16.165321350097656,10.983170509338379,7.722998142242432,20.809965133666992,20.392650604248047,13.085469245910645,13.459832191467285,9.327107429504395,6.956905841827393,27.214672088623047,33.213340759277344
2005-02-14,16.13887596130371,10.996760368347168,7.738306999206543,20.823862075805664,20.372663497924805,13.066275596618652,13.465544700622559,9.336508750915527,7.0190863609313965,27.26746368408203,33.32703399658203
2005-02-15,16.175886154174805,11.021214485168457,7.776575565338135,20.816923141479492,20.43927001953125,13.169922828674316,13.488419532775879,9.386613845825195,7.007126808166504,27.350053787231445,33.36492156982422
2005-02-16,16.064842224121094,11.33098030090332,7.749784469604492,20.789121627807617,20.499197006225586,13.14688491821289,13.522727966308594,9.505632400512695,7.026259899139404,27.49004554748535,33.28279495239258
2005-02-17,15.922070503234863,11.178815841674805,7.623492240905762,20.761329650878906,20.312721252441406,13.081629753112793,13.43696117401123,9.471185684204102,7.011909484863281,27.473970413208008,33.15650939941406
2005-02-18,15.752854347229004,11.426085472106934,7.608185768127441,21.07400131225586,20.312721252441406,13.054757118225098,13.419817924499512,9.577672958374023,6.937771320343018,27.19173240661621,33.068084716796875
2005-02-22,15.520181655883789,11.344569206237793,7.566088676452637,20.823862075805664,19.986392974853516,12.797584533691406,13.219684600830078,9.433598518371582,6.77276086807251,26.459733963012695,32.8470344543457
2005-02-23,15.662959098815918,11.488585472106934,7.543123722076416,20.92113494873047,20.013031005859375,12.878188133239746,13.253987312316895,9.577672958374023,6.808631896972656,26.475801467895508,33.09333801269531
2005-02-24,15.684120178222656,11.71411418914795,7.608185768127441,21.080949783325195,20.299413681030273,12.889708518981934,13.316884994506836,9.681023597717285,6.861246109008789,26.38860321044922,33.11861801147461
2005-02-25,15.842752456665039,12.002147674560547,7.657936096191406,21.254655838012695,20.465904235839844,12.95112133026123,13.362632751464844,9.831368446350098,6.995170593261719,26.9049015045166,33.25754165649414
2005-02-28,15.689393043518066,11.915193557739258,7.634977340698242,20.93503189086914,20.346019744873047,12.897383689880371,13.334040641784668,9.737403869628906,6.947337627410889,26.723609924316406,33.37122344970703
2005-03-01,15.842752456665039,11.684228897094727,7.726822376251221,21.101795196533203,20.412626266479492,13.043245315551758,13.442681312561035,9.749930381774902,6.9664692878723145,26.953079223632812,33.668067932128906
2005-03-02,15.795160293579102,11.855417251586914,7.707687854766846,21.122642517089844,20.472562789916992,13.050921440124512,13.40837574005127,9.721745491027832,6.959297180175781,26.84752082824707,33.453330993652344
2005-03-03,15.76871395111084,12.051058769226074,7.6502838134765625,21.101795196533203,20.519189834594727,13.035565376281738,13.499855995178223,9.712345123291016,6.995170593261719,26.895713806152344,33.62384033203125
2005-03-04,15.969653129577637,12.205942153930664,7.7000346183776855,21.29633331298828,20.805561065673828,13.14688491821289,13.56847095489502,10.016152381896973,7.105180740356445,27.45561408996582,33.68700408935547
2005-03-07,15.969653129577637,12.121705055236816,7.757440090179443,21.344982147216797,20.90546417236328,13.158400535583496,13.528453826904297,9.90653133392334,7.155400276184082,27.719501495361328,33.636474609375
2005-03-08,15.943224906921387,12.108115196228027,7.692383289337158,21.206012725830078,20.89213752746582,13.089308738708496,13.465544700622559,9.881473541259766,7.107572555541992,27.444133758544922,33.465965270996094
2005-03-09,15.747563362121582,11.773897171020508,7.6770710945129395,21.07400131225586,20.66570281982422,12.943449974060059,13.3683500289917,9.903401374816895,6.980822563171387,26.641014099121094,33.19438934326172
2005-03-10,15.8374605178833,11.534773826599121,7.711513519287109,21.150428771972656,20.71232795715332,12.966472625732422,13.396939277648926,9.778120040893555,7.026259899139404,26.84752082824707,33.23228073120117
2005-03-11,15.699973106384277,11.629878997802734,7.612008094787598,20.983667373657227,20.659032821655273,12.95112133026123,13.294015884399414,9.837625503540039,6.995170593261719,26.459733963012695,33.28912353515625
2005-03-14,15.784584999084473,11.71411418914795,7.642629623413086,21.01841926574707,20.772260665893555,12.970309257507324,13.334040641784668,9.834495544433594,7.102787017822266,26.877351760864258,33.207035064697266
2005-03-15,15.678826332092285,11.551077842712402,7.566088676452637,20.77522850036621,20.659032821655273,12.985671997070312,13.253987312316895,9.787517547607422,7.071698188781738,26.817699432373047,32.903873443603516
2005-03-16,15.520181655883789,11.589122772216797,7.489547252655029,20.573726654052734,20.419296264648438,12.908899307250977,13.219684600830078,9.577672958374023,7.007126808166504,26.4849796295166,32.66389083862305
2005-03-17,15.477882385253906,11.790197372436523,7.485721111297607,20.643207550048828,20.412626266479492,12.920413970947266,13.26542854309082,9.690425872802734,7.0477824211120605,26.767215728759766,32.43022155761719
2005-03-18,15.400801658630371,11.935785293579102,7.443620204925537,20.62299346923828,20.437355041503906,12.846611976623535,13.222930908203125,9.689165115356445,7.026577949523926,26.588228225708008,32.228118896484375
2005-03-21,15.262574195861816,11.83218765258789,7.443620204925537,20.539318084716797,20.50418472290039,12.785104751586914,13.148298263549805,9.632594108581543,7.024168491363525,26.38860321044922,32.228118896484375
2005-03-22,14.980822563171387,11.69041919708252,7.378558158874512,20.546295166015625,20.39057159423828,12.677474975585938,13.073654174804688,9.601171493530273,6.881999492645264,25.929670333862305,32.11444091796875
2005-03-23,15.01271915435791,11.46685791015625,7.409176826477051,20.76939582824707,20.26358413696289,12.635191917419434,13.159781455993652,9.506882667541504,6.848262786865234,25.791980743408203,32.177608489990234
2005-03-24,14.938289642333984,11.458678245544434,7.4130072593688965,20.776371002197266,20.363840103149414,12.654412269592285,13.154043197631836,9.506882667541504,6.9205546379089355,25.861621856689453,32.164947509765625
2005-03-28,15.0446138381958,11.472311973571777,7.420659065246582,20.762428283691406,20.343786239624023,12.742820739746094,13.165522575378418,9.453455924987793,6.932601451873779,25.847698211669922,32.07023239135742
2005-03-29,14.99145221710205,11.28692626953125,7.363250255584717,20.69270896911621,20.00963020324707,12.581376075744629,13.136813163757324,9.242895126342773,6.8458571434021,25.810556411743164,32.01970672607422
2005-03-30,15.177518844604492,11.455950736999512,7.474235534667969,21.020383834838867,20.39057159423828,12.785104751586914,13.309059143066406,9.400031089782715,6.956698894500732,26.142501831054688,32.24075698852539
2005-03-31,15.092453002929688,11.68769359588623,7.485721111297607,20.818201065063477,20.337106704711914,12.74666690826416,13.217204093933105,9.478602409362793,7.024168491363525,26.045007705688477,32.44284439086914
2005-04-01,14.885129928588867,11.976679801940918,7.420659065246582,20.636932373046875,20.14328956604004,12.646727561950684,13.090882301330566,9.45031452178955,7.04826545715332,26.114641189575195,32.228118896484375
2005-04-04,14.99145221710205,11.873076438903809,7.447449684143066,20.741504669189453,20.12324333190918,12.681315422058105,13.165522575378418,9.39374828338623,7.067543029785156,25.986968994140625,32.461795806884766
2005-04-05,15.033985137939453,11.723133087158203,7.462757110595703,21.159832000732422,20.223499298095703,12.758193016052246,13.263127326965332,9.412604331970215,7.108505725860596,25.99858856201172,32.802825927734375
2005-04-06,15.134986877441406,11.908520698547363,7.451274394989014,21.173776626586914,20.230175018310547,12.704380989074707,13.228679656982422,9.459747314453125,7.086819648742676,26.226078033447266,32.87230682373047
2005-04-07,15.193469047546387,11.862174987792969,7.550779819488525,21.389904022216797,20.39725112915039,12.762042045593262,13.320548057556152,9.563451766967773,7.151881694793701,26.323572158813477,32.97965621948242
2005-04-08,15.055252075195312,11.646800994873047,7.497199535369873,21.236522674560547,20.190065383911133,12.662096977233887,13.257391929626465,9.425171852111816,7.09645938873291,25.894123077392578,32.7775764465332
2005-04-11,15.087140083312988,11.734036445617676,7.455101013183594,21.21560287475586,20.230175018310547,12.592902183532715,13.29183292388916,9.39374828338623,7.166337966918945,26.207502365112305,32.73967742919922
2005-04-12,15.29446792602539,11.548644065856934,7.501023769378662,21.355043411254883,20.39057159423828,12.712069511413574,13.343517303466797,9.384312629699707,7.233811855316162,26.699613571166992,32.55021286010742
2005-04-13,15.071197509765625,11.265110969543457,7.393865585327148,21.452646255493164,20.036354064941406,12.519869804382324,13.280356407165527,9.123468399047852,7.18320894241333,26.64621925354004,32.960723876953125
2005-04-14,14.901084899902344,11.259658813476562,7.2905378341674805,21.36897850036621,19.73561668395996,12.346888542175293,13.251646995544434,8.868903160095215,7.115736961364746,26.486051559448242,32.59442138671875
2005-04-15,14.741599082946777,10.831624984741211,7.068572521209717,21.47356605529785,19.347984313964844,12.097036361694336,13.12533187866211,8.648909568786621,6.9904303550720215,26.360706329345703,31.98813247680664
2005-04-18,14.863870620727539,11.02791976928711,7.076225757598877,21.3271541595459,19.408132553100586,12.120098114013672,13.039204597473145,8.787187576293945,7.016939163208008,26.46285629272461,31.918657302856445
2005-04-19,14.885129928588867,11.28692626953125,7.164248466491699,21.313217163085938,19.49501609802246,12.135468482971191,13.073654174804688,8.89404296875,7.115736961364746,26.694955825805664,31.912338256835938
2005-04-20,14.699068069458008,11.055181503295898,7.099186420440674,21.048282623291016,19.29452133178711,11.935582160949707,12.907154083251953,8.74633502960205,7.053083896636963,26.55570411682129,31.640777587890625
2005-04-21,14.784132957458496,11.43686294555664,7.2905378341674805,21.334125518798828,19.80912208557129,12.231572151184082,13.12533187866211,8.909758567810059,7.115736961364746,26.683380126953125,31.994441986083984
2005-04-22,14.746915817260742,11.461405754089355,7.202515125274658,21.25743865966797,19.57521629333496,12.047061920166016,12.987529754638672,8.824902534484863,7.161520957946777,26.6787166595459,31.823932647705078
2005-04-25,14.932973861694336,11.622257232666016,7.2522711753845215,21.306238174438477,19.80912208557129,12.154688835144043,13.12533187866211,8.91290283203125,7.209711074829102,27.11281394958496,32.12075424194336
2005-04-26,14.847917556762695,11.431418418884277,7.202515125274658,21.173776626586914,19.55516815185547,12.070125579833984,13.02772045135498,8.743191719055176,7.11814546585083,27.094240188598633,31.981821060180664
2005-04-27,15.055252075195312,11.13697624206543,7.229305744171143,21.334125518798828,19.58190155029297,12.085501670837402,13.073654174804688,8.658334732055664,7.171158313751221,27.312442779541016,32.13338851928711
2005-04-28,14.890451431274414,10.913414001464844,7.156591415405273,21.22954750061035,19.36803436279297,11.908675193786621,13.044950485229492,8.589198112487793,7.139832496643066,27.180130004882812,32.13338851928711
2005-04-29,15.119041442871094,11.055181503295898,7.221653938293457,21.54328155517578,19.59526252746582,11.935582160949707,13.079398155212402,8.80290412902832,7.241036415100098,27.509756088256836,32.11444091796875
2005-05-02,15.15625,11.254204750061035,7.213998794555664,21.633922576904297,19.702198028564453,11.997087478637695,13.177007675170898,8.875189781188965,7.260315895080566,27.477243423461914,31.811288833618164
2005-05-03,15.172205924987793,10.989753723144531,7.263744831085205,21.619972229003906,19.561851501464844,12.043212890625,13.234421730041504,8.931755065917969,7.224170207977295,27.611886978149414,31.817602157592773
2005-05-04,15.464584350585938,11.117887496948242,7.313502311706543,21.83611297607422,19.789077758789062,12.300760269165039,13.320548057556152,9.070040702819824,7.231396675109863,27.693126678466797,32.03234100341797
2005-05-05,15.395474433898926,11.23784351348877,7.3020219802856445,21.82913589477539,19.688823699951172,12.227729797363281,13.29758071899414,9.016608238220215,7.2024827003479,27.86027717590332,32.03234100341797
2005-05-06,15.283849716186523,11.2051362991333,7.321155548095703,21.731525421142578,19.769020080566406,12.227729797363281,13.245904922485352,9.038612365722656,7.185615539550781,27.676891326904297,32.076541900634766
2005-05-09,15.416746139526367,11.355082511901855,7.351769924163818,21.891876220703125,19.902690887451172,12.296917915344238,13.326289176940918,9.026037216186523,7.245856761932373,28.1364803314209,32.076541900634766
2005-05-10,15.214729309082031,11.164238929748535,7.275228023529053,21.752439498901367,19.668781280517578,12.147005081176758,13.251646995544434,8.890901565551758,7.192844867706299,28.087751388549805,31.937602996826172
2005-05-11,15.283849716186523,11.232397079467773,7.309674263000488,21.843080520629883,19.80912208557129,12.143160820007324,13.29758071899414,8.9003324508667,7.22658109664917,28.171316146850586,31.893402099609375
2005-05-12,15.140311241149902,10.741661071777344,7.3173298835754395,21.815200805664062,19.59526252746582,12.081655502319336,13.234421730041504,8.658334732055664,7.144652843475342,27.925260543823242,31.73549461364746
2005-05-13,15.007401466369629,10.578082084655762,7.409176826477051,21.668781280517578,19.49501609802246,12.073966979980469,13.119592666625977,8.48862361907959,7.028989315032959,27.646709442138672,31.47026252746582
2005-05-16,15.273215293884277,10.531733512878418,7.4780683517456055,21.926746368408203,19.769020080566406,12.223880767822266,13.245904922485352,8.526337623596191,7.074771404266357,27.980968475341797,31.602882385253906
2005-05-17,15.368903160095215,10.719850540161133,7.504851341247559,21.912805557250977,19.902690887451172,12.327672958374023,13.314811706542969,8.645767211914062,7.156698703765869,28.14811897277832,31.861814498901367
2005-05-18,15.549639701843262,10.698046684265137,7.612008094787598,21.96160316467285,20.20344352722168,12.569843292236328,13.441119194030762,8.865757942199707,7.159110069274902,28.47309684753418,32.39232635498047
2005-05-19,15.565590858459473,10.891608238220215,7.654113292694092,21.954631805419922,20.230175018310547,12.669788360595703,13.521495819091797,8.821758270263672,7.200075149536133,28.944320678710938,32.66389083862305
2005-05-20,15.549639701843262,10.809818267822266,7.665588855743408,21.940689086914062,20.223499298095703,12.635191917419434,13.504280090332031,8.765190124511719,7.197666645050049,28.935020446777344,32.65757369995117
2005-05-23,15.57091236114502,10.989753723144531,7.692383289337158,21.982521057128906,20.363840103149414,12.715916633605957,13.527244567871094,8.834332466125488,7.171158313751221,28.944320678710938,32.68915557861328
2005-05-24,15.51774787902832,11.036104202270508,7.730649948120117,22.010404586791992,20.31037139892578,12.692846298217773,13.504280090332031,8.806044578552246,7.171158313751221,28.62165641784668,32.55021286010742
2005-05-25,15.464584350585938,11.2051362991333,7.696206569671631,21.870960235595703,20.136606216430664,12.654412269592285,13.458343505859375,8.714908599853516,7.190436840057373,28.282747268676758,32.55021286010742
2005-05-26,15.565590858459473,11.262386322021484,7.784228324890137,21.954631805419922,20.283641815185547,12.719761848449707,13.469828605651855,8.780903816223145,7.209711074829102,28.175968170166016,32.85335922241211
2005-05-27,15.592175483703613,11.450504302978516,7.77274751663208,21.884918212890625,20.270267486572266,12.719761848449707,13.42963695526123,8.809188842773438,7.238629341125488,28.319889068603516,33.036502838134766
2005-05-31,15.565590858459473,11.363259315490723,7.722998142242432,21.815200805664062,20.21681022644043,12.67363166809082,13.383702278137207,8.74633502960205,7.2362213134765625,28.54041290283203,33.05545425415039
2005-06-01,15.687874794006348,11.57863712310791,7.7995381355285645,21.870960235595703,20.290319442749023,12.727446556091309,13.475579261779785,8.878329277038574,7.330198287963867,28.935020446777344,33.030189514160156
2005-06-02,15.645334243774414,11.55682373046875,7.833978176116943,21.870960235595703,20.290319442749023,12.79279613494873,13.510021209716797,8.850043296813965,7.320558071136475,28.85378646850586,33.30808639526367
2005-06-03,15.565590858459473,11.622257232666016,7.749784469604492,21.794269561767578,20.196754455566406,12.700541496276855,13.400932312011719,8.83119010925293,7.344654083251953,28.756282806396484,33.33332061767578
2005-06-06,15.60280704498291,11.657703399658203,7.738306999206543,21.80124282836914,20.210128784179688,12.719761848449707,13.406664848327637,8.806044578552246,7.3374223709106445,29.03948402404785,33.25754165649414
2005-06-07,15.592175483703613,11.545923233032227,7.707687854766846,21.8082218170166,20.29700469970703,12.73897647857666,13.458343505859375,8.85947036743164,7.35429573059082,29.248409271240234,33.18806076049805
2005-06-08,15.60280704498291,11.57863712310791,7.722998142242432,21.65484046936035,20.17001724243164,12.685164451599121,13.423896789550781,8.799757957458496,7.368752956390381,29.40159797668457,33.16282272338867
2005-06-09,15.650653839111328,11.913970947265625,7.761266231536865,21.745473861694336,20.176712036132812,12.735135078430176,13.42963695526123,8.762045860290527,7.375979900360107,29.434104919433594,33.11861801147461
2005-06-10,15.60280704498291,11.900344848632812,7.719166278839111,21.696674346923828,20.14996910095215,12.735135078430176,13.418156623840332,8.840619087219238,7.402489185333252,29.406265258789062,33.32703399658203
2005-06-13,15.60280704498291,11.94668960571289,7.749784469604492,21.787307739257812,20.18339729309082,12.754353523254395,13.464089393615723,8.897187232971191,7.433813571929932,29.573400497436523,33.54174041748047
2005-06-14,15.645334243774414,12.020299911499023,7.703859806060791,21.975543975830078,20.136606216430664,12.88889217376709,13.441119194030762,8.91290283203125,7.453094959259033,29.796226501464844,33.68700408935547
2005-06-15,15.682551383972168,12.16479206085205,7.749784469604492,21.891876220703125,20.156654357910156,12.88889217376709,13.446866035461426,8.997758865356445,7.416943073272705,29.71731185913086,33.661746978759766
2005-06-16,15.762293815612793,12.336556434631348,7.765095233917236,22.031320571899414,20.176712036132812,12.915802001953125,13.406664848327637,9.09204387664795,7.404893398284912,29.842668533325195,33.84489440917969
2005-06-17,15.845183372497559,12.536463737487793,7.768920421600342,22.140419006347656,20.340850830078125,12.96931266784668,13.442439079284668,9.09550952911377,7.499399185180664,30.195510864257812,33.939640045166016
2005-06-20,15.807744979858398,12.550137519836426,7.757440090179443,22.112445831298828,20.26716423034668,12.977010726928711,13.436667442321777,9.000763893127441,7.513979434967041,30.140644073486328,33.977516174316406
2005-06-21,15.866569519042969,12.28486156463623,7.791883945465088,22.077478408813477,20.26046371459961,12.984708786010742,13.407824516296387,8.953394889831543,7.523689270019531,29.803028106689453,33.895408630371094
2005-06-22,15.845183372497559,12.355971336364746,7.807191371917725,22.00056266784668,20.159957885742188,12.980865478515625,13.41936206817627,8.94392204284668,7.591712951660156,29.821796417236328,34.002777099609375
2005-06-23,15.70079517364502,12.36690616607666,7.7459635734558105,21.85369300842285,19.751264572143555,12.753732681274414,13.252056121826172,8.73232364654541,7.613574981689453,29.704551696777344,33.64280319213867
2005-06-24,15.674059867858887,12.290335655212402,7.6502838134765625,21.748790740966797,19.623966217041016,12.642096519470215,13.11936092376709,8.634419441223145,7.560135841369629,29.4560604095459,33.4722785949707
2005-06-27,15.66869831085205,12.479036331176758,7.589047431945801,21.657875061035156,19.5971622467041,12.584346771240234,13.107820510864258,8.612312316894531,7.606290817260742,29.5826473236084,33.516502380371094
2005-06-28,15.786355972290039,12.246577262878418,7.684725761413574,21.874679565429688,19.93885612487793,12.761435508728027,13.275135040283203,8.748116493225098,7.681595802307129,29.727998733520508,33.75648498535156
2005-06-29,15.861223220825195,12.235635757446289,7.696206569671631,21.846704483032227,19.811559677124023,12.68443775177002,13.240516662597656,8.710216522216797,7.659735202789307,29.812410354614258,33.75648498535156
2005-06-30,15.75961685180664,12.156317710876465,7.623492240905762,21.699844360351562,19.68425750732422,12.618997573852539,13.12512493133545,8.571258544921875,7.667020797729492,29.821796417236328,34.002777099609375
2005-07-01,15.775657653808594,12.42707347869873,7.642629623413086,21.6718692779541,19.751264572143555,12.649798393249512,13.171281814575195,8.564942359924316,7.7374749183654785,30.079683303833008,34.1417236328125
2005-07-05,15.904006958007812,12.799010276794434,7.692383289337158,21.748790740966797,19.811559677124023,12.769133567810059,13.24627685546875,8.587050437927246,7.752050399780273,30.40320587158203,33.97120666503906
2005-07-06,15.786355972290039,12.569282531738281,7.673245429992676,21.608932495117188,19.590471267700195,12.653645515441895,13.11936092376709,8.558626174926758,7.6208672523498535,30.29068946838379,34.255401611328125
2005-07-07,15.81843376159668,12.730636596679688,7.688553810119629,21.601938247680664,19.63736343383789,12.692143440246582,13.09627628326416,8.577574729919434,7.681595802307129,30.407909393310547,34.122772216796875
2005-07-08,15.978865623474121,12.645865440368652,7.82632303237915,21.860689163208008,19.979063034057617,12.888468742370605,13.269368171691895,8.74495792388916,7.771482467651367,30.82990264892578,34.41960906982422
2005-07-11,16.048397064208984,12.738847732543945,7.906692981719971,21.93062400817871,20.012563705444336,12.957762718200684,13.344361305236816,8.86496353149414,7.815211296081543,31.214406967163086,34.710113525390625
2005-07-12,16.048397064208984,12.853703498840332,7.948793411254883,21.916637420654297,19.905357360839844,13.04245662689209,13.355896949768066,8.842857360839844,7.837074279785156,31.2659969329834,34.85538101196289
2005-07-13,16.117910385131836,12.779870986938477,7.983242034912109,21.797744750976562,19.965667724609375,13.007803916931152,13.407824516296387,8.814435005187988,7.858940124511719,30.994022369384766,34.81117248535156
2005-07-14,16.198131561279297,12.473569869995117,8.052123069763184,21.93062400817871,20.146554946899414,13.07709789276123,13.482826232910156,8.827067375183105,7.781200885772705,30.478246688842773,34.93115234375
2005-07-15,16.240907669067383,12.407934188842773,8.048295021057129,22.035524368286133,20.119754791259766,13.130996704101562,13.477052688598633,8.811272621154785,7.778773784637451,30.618911743164062,34.84274673461914
2005-07-18,16.069787979125977,12.355971336364746,8.00236701965332,21.902645111083984,20.07955551147461,13.14254379272461,13.413593292236328,8.792332649230957,7.773916244506836,30.745506286621094,34.722747802734375
2005-07-19,16.064435958862305,12.621246337890625,8.121007919311523,21.90963363647461,20.24705696105957,13.223379135131836,13.390519142150879,8.934446334838867,7.781200885772705,30.951828002929688,34.7859001159668
2005-07-20,16.123258590698242,12.634919166564941,8.094219207763672,22.22433090209961,20.481552124023438,13.273428916931152,13.442439079284668,9.073406219482422,7.822500705718994,31.251924514770508,34.697486877441406
2005-07-21,16.037702560424805,12.51185417175293,8.040644645690918,21.986562728881836,20.37435531616211,13.242637634277344,13.390519142150879,9.029190063476562,7.681595802307129,30.740840911865234,34.672203063964844
2005-07-22,16.123258590698242,12.96036434173584,8.021506309509277,21.958581924438477,20.43465805053711,13.308075904846191,13.430901527404785,9.086036682128906,7.725326061248779,31.036226272583008,34.67854690551758
2005-07-25,16.059091567993164,13.080699920654297,7.979405879974365,21.825719833374023,20.28725814819336,13.204137802124023,13.384744644165039,9.010242462158203,7.727753639221191,31.111255645751953,34.79853820800781
2005-07-26,16.080474853515625,13.050613403320312,8.040644645690918,21.93062400817871,20.387754440307617,13.311928749084473,13.453977584838867,8.883915901184082,7.754478931427002,31.39259910583496,34.77327346801758
2005-07-27,16.101871490478516,13.116249084472656,8.094219207763672,22.133420944213867,20.46815299987793,13.346570014953613,13.488595962524414,8.978657722473145,7.788491249084473,31.43478775024414,35.209041595458984
2005-07-28,16.149993896484375,13.15453815460205,8.09804916381836,22.34321403503418,20.582050323486328,13.481313705444336,13.603982925415039,9.07972240447998,7.837074279785156,31.861467361450195,35.73955154418945
2005-07-29,16.0056095123291,13.01779842376709,8.055947303771973,22.18937110900879,20.43465805053711,13.3350248336792,13.546282768249512,9.044983863830566,7.839504718780518,31.791135787963867,35.625858306884766
2005-08-01,16.0056095123291,13.15453815460205,8.059774398803711,22.301258087158203,20.42125701904297,13.338874816894531,13.477052688598633,9.000763893127441,7.7374749183654785,31.73019790649414,35.77743148803711
